PlayedAt,TrackName,ArtistName,TrackId,TrackURL
"February 19, 2025 at 11:12PM",Menor Magrinho,Kyan,5DOiUXc9O3XsATTOWLgKDy,https://open.spotify.com/track/5DOiUXc9O3XsATTOWLgKDy
"February 19, 2025 at 11:15PM",Casa do Tio Wiu,WIU,2umpEVeKbYxx1Qx2Dy1mcz,https://open.spotify.com/track/2umpEVeKbYxx1Qx2Dy1mcz
"February 19, 2025 at 11:17PM",Romance,Jazza Mazza,7Im1vmqr67pYDEVGg5C8JO,https://open.spotify.com/track/7Im1vmqr67pYDEVGg5C8JO
"February 19, 2025 at 11:19PM",bonsai tree,yellofish,2elZGZcZ0Rew43UjsxidHu,https://open.spotify.com/track/2elZGZcZ0Rew43UjsxidHu
"February 19, 2025 at 11:21PM",Outside,Drxnk,05AcIr6sleSW8lNtQdh3vw,https://open.spotify.com/track/05AcIr6sleSW8lNtQdh3vw
"February 19, 2025 at 11:22PM",cabin morning,HM Surf,7dAYK6GAuyfKGp3MAe9Ap0,https://open.spotify.com/track/7dAYK6GAuyfKGp3MAe9Ap0
"February 19, 2025 at 11:24PM",St4rgaze,Zeitgeister,1cF4ddR83XpBTgnL0b9g1k,https://open.spotify.com/track/1cF4ddR83XpBTgnL0b9g1k
"February 19, 2025 at 11:26PM",elderflower,the tofu paradigm,3K8RlmFABhgqsqzgFCYJN7,https://open.spotify.com/track/3K8RlmFABhgqsqzgFCYJN7
"February 19, 2025 at 11:28PM",After The Rain,Elffire,08na55XX2rRgupwFAGDlRI,https://open.spotify.com/track/08na55XX2rRgupwFAGDlRI
"February 19, 2025 at 11:29PM",Skies Forever,capybara5,009AHbV45dRrriV4GjQyif,https://open.spotify.com/track/009AHbV45dRrriV4GjQyif
"February 20, 2025 at 01:16AM",333,Matuê,0qsKefQyXCzaxjHbOcd8IU,https://open.spotify.com/track/0qsKefQyXCzaxjHbOcd8IU
"February 20, 2025 at 09:12AM",Pool Party,Yunk Vino,03ztHlqWDXQXkd1Eb0Jfwm,https://open.spotify.com/track/03ztHlqWDXQXkd1Eb0Jfwm
"February 20, 2025 at 11:10AM",777-666,Matuê,3sGcETRMuAgcPgjDpIkgMn,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
"February 20, 2025 at 11:14AM",EM DIREÇÃO DO SOL,Brandão85,70E9Lkot8OBYwqAk33ZZzi,https://open.spotify.com/track/70E9Lkot8OBYwqAk33ZZzi
"February 20, 2025 at 11:24AM",Princesa - Ao Vivo,Nego do Borel,7sqnI7oQSdaA12yXYKmjZR,https://open.spotify.com/track/7sqnI7oQSdaA12yXYKmjZR
"February 20, 2025 at 11:27AM",Crack com Mussilon,Matuê,4ssHL7bSnOAE7HjiuLx6Co,https://open.spotify.com/track/4ssHL7bSnOAE7HjiuLx6Co
"February 20, 2025 at 11:30AM",Fim de Semana no Rio,Teto,7afaZ37wJJL6880z1NRgJS,https://open.spotify.com/track/7afaZ37wJJL6880z1NRgJS
"February 20, 2025 at 11:37AM",Paypal,Teto,6x1FttETfbRLerumlTn0ZH,https://open.spotify.com/track/6x1FttETfbRLerumlTn0ZH
"February 20, 2025 at 11:42AM",Dia Azul,Teto,1QjsRvdLEvUmKgCWh9cvd5,https://open.spotify.com/track/1QjsRvdLEvUmKgCWh9cvd5
"February 20, 2025 at 11:45AM",Antes,Matuê,2XymTaHTrQWDEuSyhfZvqF,https://open.spotify.com/track/2XymTaHTrQWDEuSyhfZvqF
"February 20, 2025 at 11:47AM",MODELO CUBANA,Brandão85,47WWzlTlLrvHFYnBSBorbi,https://open.spotify.com/track/47WWzlTlLrvHFYnBSBorbi
"February 20, 2025 at 11:50AM",Minha Vida é um Filme,Teto,0FBV7lozkqCSuV2q24n43x,https://open.spotify.com/track/0FBV7lozkqCSuV2q24n43x
"February 20, 2025 at 12:22PM",Pool Party,Yunk Vino,03ztHlqWDXQXkd1Eb0Jfwm,https://open.spotify.com/track/03ztHlqWDXQXkd1Eb0Jfwm
"February 20, 2025 at 12:42PM",Vivências,Yunk Vino,1y0Rdm4A2E0F8rgMv3GsZd,https://open.spotify.com/track/1y0Rdm4A2E0F8rgMv3GsZd
"February 20, 2025 at 12:51PM",BRAZIL,Kyan,0d16iGBlngyLHsldWzvahM,https://open.spotify.com/track/0d16iGBlngyLHsldWzvahM
"February 20, 2025 at 12:58PM",BRAZIL,Kyan,0d16iGBlngyLHsldWzvahM,https://open.spotify.com/track/0d16iGBlngyLHsldWzvahM
"February 20, 2025 at 01:51PM",Princesa dos Meus Sonhos,Chico da Tina,1N8DekUrhTc9xKjUX5tOnj,https://open.spotify.com/track/1N8DekUrhTc9xKjUX5tOnj
"February 20, 2025 at 02:02PM",Crack com Mussilon,Matuê,4ssHL7bSnOAE7HjiuLx6Co,https://open.spotify.com/track/4ssHL7bSnOAE7HjiuLx6Co
"February 20, 2025 at 02:05PM",Brinca Demais,WIU,1JzMOnuyabzpRuSudDD4Cq,https://open.spotify.com/track/1JzMOnuyabzpRuSudDD4Cq
"February 20, 2025 at 02:11PM",Crack com Mussilon,Matuê,4ssHL7bSnOAE7HjiuLx6Co,https://open.spotify.com/track/4ssHL7bSnOAE7HjiuLx6Co
"February 20, 2025 at 02:14PM",Antes,Matuê,2XymTaHTrQWDEuSyhfZvqF,https://open.spotify.com/track/2XymTaHTrQWDEuSyhfZvqF
"February 20, 2025 at 02:19PM",Isso é Sério,Matuê,3Sa2gVQioE31DcG4nKNDqD,https://open.spotify.com/track/3Sa2gVQioE31DcG4nKNDqD
"February 20, 2025 at 02:23PM",Lama no Copo,Matuê,1LbGQIbIK5fybh2AfGz0hw,https://open.spotify.com/track/1LbGQIbIK5fybh2AfGz0hw
"February 20, 2025 at 02:26PM",Mantém,WIU,17rF54WvGGqPVxDheq8PP8,https://open.spotify.com/track/17rF54WvGGqPVxDheq8PP8
"February 20, 2025 at 02:29PM",Conexões de Máfia (feat. Rich The Kid),Matuê,3ktTWpYdXrYApH54cBo4Ap,https://open.spotify.com/track/3ktTWpYdXrYApH54cBo4Ap
"February 20, 2025 at 02:32PM",Gorilla Roxo,Matuê,0bV0LtjtZH76gD0ujPYS3n,https://open.spotify.com/track/0bV0LtjtZH76gD0ujPYS3n
"February 20, 2025 at 02:35PM",Maria,Matuê,2ux3Sb90r5aA74nLMls1u0,https://open.spotify.com/track/2ux3Sb90r5aA74nLMls1u0
"February 20, 2025 at 02:39PM",Celine,Matuê,1GQEv9tmQetSvqFKj31YCA,https://open.spotify.com/track/1GQEv9tmQetSvqFKj31YCA
"February 20, 2025 at 02:41PM",Groupies,Doode,3ua3rqwBNmeGeQfcKnA3bT,https://open.spotify.com/track/3ua3rqwBNmeGeQfcKnA3bT
"February 20, 2025 at 02:44PM",Luxúria,Xamã,5kuUOpHZlZjL8b7HXkxRsm,https://open.spotify.com/track/5kuUOpHZlZjL8b7HXkxRsm
"February 20, 2025 at 02:48PM",Máquina do Tempo,Matuê,5oI9blwsXC8AkTWw6wASY8,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
"February 20, 2025 at 02:51PM",777-666,Matuê,3sGcETRMuAgcPgjDpIkgMn,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
"February 20, 2025 at 02:54PM",Kenny G,Matuê,3MkdA6vwF0ifRl86yzTlJW,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
"February 20, 2025 at 02:58PM",Anos Luz,Matuê,0GYPcKDlsb8WEtJkkKdtgH,https://open.spotify.com/track/0GYPcKDlsb8WEtJkkKdtgH
"February 20, 2025 at 03:02PM",De Peça Em Peça,Matuê,1fDBHAthXN5VVLg1RaCYQJ,https://open.spotify.com/track/1fDBHAthXN5VVLg1RaCYQJ
"February 20, 2025 at 03:05PM",De Alta,Matuê,0JqPJC8pDM8bSWhD85hegc,https://open.spotify.com/track/0JqPJC8pDM8bSWhD85hegc
"February 20, 2025 at 03:08PM",Melhor Dia 12 - Levanta,Marcos Baroni,3rmbC9VCOgP5CgUAgUIULU,https://open.spotify.com/track/3rmbC9VCOgP5CgUAgUIULU
"February 20, 2025 at 03:12PM",Quem Manda É a 30,Matuê,18KpzkzNNX4myaqT0ROcVY,https://open.spotify.com/track/18KpzkzNNX4myaqT0ROcVY
"February 20, 2025 at 03:15PM",Brinca Demais,WIU,1JzMOnuyabzpRuSudDD4Cq,https://open.spotify.com/track/1JzMOnuyabzpRuSudDD4Cq
"February 20, 2025 at 03:25PM",Poesia Acústica #7 Céu Azul,MC Hariel,44ftNxH1WwJwGJ3LR5Nf2t,https://open.spotify.com/track/44ftNxH1WwJwGJ3LR5Nf2t
"February 20, 2025 at 03:28PM",ESPAÇONAVE,Brandão85,4pwKy99a1IhAwjekz8Zf0c,https://open.spotify.com/track/4pwKy99a1IhAwjekz8Zf0c
"February 20, 2025 at 03:30PM",Cogulândia,Matuê,5T6mY3sQbvVfLnertXdoST,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
"February 20, 2025 at 03:32PM",1993,Matuê,6QsHhB0W9GtLF3cI7mUVkQ,https://open.spotify.com/track/6QsHhB0W9GtLF3cI7mUVkQ
"February 20, 2025 at 03:35PM",4Tal,Matuê,6OcZP4rUfuxms2r8Mwx5BQ,https://open.spotify.com/track/6OcZP4rUfuxms2r8Mwx5BQ
"February 20, 2025 at 03:40PM",Vampiro,Matuê,6bTdZ7xfKp3NqqADJ8HLyj,https://open.spotify.com/track/6bTdZ7xfKp3NqqADJ8HLyj
"February 20, 2025 at 03:42PM",BRAZIL,Kyan,0d16iGBlngyLHsldWzvahM,https://open.spotify.com/track/0d16iGBlngyLHsldWzvahM
"February 20, 2025 at 03:44PM",COLETE,Brandão85,46XfbZcpkwoK75I0DVUP3b,https://open.spotify.com/track/46XfbZcpkwoK75I0DVUP3b
"February 20, 2025 at 03:47PM",Ibiza,L7NNON,0iqMxa5BrNSP4ogxOwwqIK,https://open.spotify.com/track/0iqMxa5BrNSP4ogxOwwqIK
"February 20, 2025 at 03:50PM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"February 20, 2025 at 03:52PM",Baby Cê é Gata,Kyan,66fVMFVA9WGRtwLCaF93U5,https://open.spotify.com/track/66fVMFVA9WGRtwLCaF93U5
"February 20, 2025 at 03:52PM",ÚLTIMA VEZ,Alee,7F2ZR42zJapZm5qTFsDiWs,https://open.spotify.com/track/7F2ZR42zJapZm5qTFsDiWs
"February 20, 2025 at 03:56PM",Eu Não Tenho Culpa,Chico da Tina,0mlx5HUuYtrIS0DVQEFrAl,https://open.spotify.com/track/0mlx5HUuYtrIS0DVQEFrAl
"February 20, 2025 at 03:59PM",Imagina esse Cenário,Matuê,2fjqfFUq64thFsqfKN01kS,https://open.spotify.com/track/2fjqfFUq64thFsqfKN01kS
"February 20, 2025 at 04:02PM",Natal Solteiro,WIU,41FfJDG3FRnChcwlLRBgMp,https://open.spotify.com/track/41FfJDG3FRnChcwlLRBgMp
"February 20, 2025 at 04:04PM",Bang Bang (feat. Matuê),Garena Free Fire,674zI66aNYezOTSy1xxg5l,https://open.spotify.com/track/674zI66aNYezOTSy1xxg5l
"February 20, 2025 at 04:07PM",MEMÓRIA,T-Rex,5Iw3VimrUzaLtgEb9SU3Uq,https://open.spotify.com/track/5Iw3VimrUzaLtgEb9SU3Uq
"February 20, 2025 at 04:09PM",atoa,Teto,2Jf18O92JYa0Bs2SV71pUR,https://open.spotify.com/track/2Jf18O92JYa0Bs2SV71pUR
"February 20, 2025 at 04:13PM",Melhor Só,KayBlack,2fwDJWwEr9gKzVZAP3gjM9,https://open.spotify.com/track/2fwDJWwEr9gKzVZAP3gjM9
"February 20, 2025 at 04:16PM",Beyoncé 2,"Ryu, The Runner",48yfdCj8t8WuoITwpSXRcQ,https://open.spotify.com/track/48yfdCj8t8WuoITwpSXRcQ
"February 20, 2025 at 04:19PM",Oração,WIU,4cxApmpAxYi9UlB6AT2H8S,https://open.spotify.com/track/4cxApmpAxYi9UlB6AT2H8S
"February 20, 2025 at 04:22PM",Good Vibe,Filipe Ret,0ssgd2ZvDawP0KHGfBYRpv,https://open.spotify.com/track/0ssgd2ZvDawP0KHGfBYRpv
"February 20, 2025 at 04:26PM",Balazul,Teto,1RgJ4lexKGNBlKnyxB5SRt,https://open.spotify.com/track/1RgJ4lexKGNBlKnyxB5SRt
"February 20, 2025 at 04:29PM",PORNSTAR,Derek,1x4ADGTpBnBaMz4LEUl7Xn,https://open.spotify.com/track/1x4ADGTpBnBaMz4LEUl7Xn
"February 20, 2025 at 04:35PM",Romance,Jazza Mazza,7Im1vmqr67pYDEVGg5C8JO,https://open.spotify.com/track/7Im1vmqr67pYDEVGg5C8JO
"February 20, 2025 at 04:36PM",Fragments,Erwin Do,2QCuFQMtOre4xzLglVQAOP,https://open.spotify.com/track/2QCuFQMtOre4xzLglVQAOP
"February 20, 2025 at 04:38PM",Evening Lounge,Screwaholic,6rI8pIawMxhUOG9afvFMBK,https://open.spotify.com/track/6rI8pIawMxhUOG9afvFMBK
"February 20, 2025 at 04:39PM",Have You Ever Seen Anything So Beautiful?,Felix Hien,44njZosQwT8msM0QtaLQ2M,https://open.spotify.com/track/44njZosQwT8msM0QtaLQ2M
"February 20, 2025 at 04:41PM",mirage,Lenny Loops,7dUfQSVulg6z9mYR2kuG0u,https://open.spotify.com/track/7dUfQSVulg6z9mYR2kuG0u
"February 20, 2025 at 04:42PM",yours truly,Løwkey,1FOoMGHdKqIFguj834ROf1,https://open.spotify.com/track/1FOoMGHdKqIFguj834ROf1
"February 20, 2025 at 04:44PM",Cream,Hans Hu$tle,7gKStrOOATphBtfbQnfah4,https://open.spotify.com/track/7gKStrOOATphBtfbQnfah4
"February 20, 2025 at 04:46PM",Sundown,Cloudsurfin',2lGdxGiE1Gukl4q2Mh00RR,https://open.spotify.com/track/2lGdxGiE1Gukl4q2Mh00RR
"February 20, 2025 at 04:48PM",Friday Luxury,Yankee Hart,4hEtOsS3Hgn2vdVlchhXpT,https://open.spotify.com/track/4hEtOsS3Hgn2vdVlchhXpT
"February 20, 2025 at 04:50PM",Flower Kingdom,Mossdeep,1s8hwjA2u5dOpU0SEoxDxz,https://open.spotify.com/track/1s8hwjA2u5dOpU0SEoxDxz
"February 20, 2025 at 04:51PM",reconnecting,Clocktown Stars,21x8QFngUHniuJ76OSHKPH,https://open.spotify.com/track/21x8QFngUHniuJ76OSHKPH
"February 20, 2025 at 04:54PM",Yahooee,Nick's chill factory,1Ou9wBe9oTjj4Seohu0Vvf,https://open.spotify.com/track/1Ou9wBe9oTjj4Seohu0Vvf
"February 20, 2025 at 04:55PM",Hung up on you,Wruce Billis,5szp5z8bbIspQhpbH9exsQ,https://open.spotify.com/track/5szp5z8bbIspQhpbH9exsQ
"February 20, 2025 at 04:57PM",Rotations,Mr. Käfer,3hny0ozGjSAAuBfJrSWYwE,https://open.spotify.com/track/3hny0ozGjSAAuBfJrSWYwE
"February 20, 2025 at 04:59PM",Tronntora,submarine,2f26EtMrZFMuFLx8RrFeaL,https://open.spotify.com/track/2f26EtMrZFMuFLx8RrFeaL
"February 20, 2025 at 05:00PM",Shinjuku Nights,Weekly Bagel,4MRPwM1HeOHd76PjSffHAG,https://open.spotify.com/track/4MRPwM1HeOHd76PjSffHAG
"February 20, 2025 at 05:01PM",Shinjuku Nights,Weekly Bagel,4MRPwM1HeOHd76PjSffHAG,https://open.spotify.com/track/4MRPwM1HeOHd76PjSffHAG
"February 20, 2025 at 05:01PM",Shinjuku Nights,Weekly Bagel,4MRPwM1HeOHd76PjSffHAG,https://open.spotify.com/track/4MRPwM1HeOHd76PjSffHAG
"February 20, 2025 at 05:05PM",Mirages,myndstream,24EO0A4OgkJJMxd3MT5uvj,https://open.spotify.com/track/24EO0A4OgkJJMxd3MT5uvj
"February 20, 2025 at 05:07PM",Precious Gift,T.Check,4wEG4oejridJzCPRlC16I9,https://open.spotify.com/track/4wEG4oejridJzCPRlC16I9
"February 20, 2025 at 05:10PM",Breeze,furozun,4t73es0R4IkXujsn8Mm2Ry,https://open.spotify.com/track/4t73es0R4IkXujsn8Mm2Ry
"February 20, 2025 at 05:12PM",wicked,LVTA,0Li6Y0Noq9THd4sTR7e5wq,https://open.spotify.com/track/0Li6Y0Noq9THd4sTR7e5wq
"February 20, 2025 at 05:13PM",Second Wind,UKDD,1C9r7rRrg7Je4WhlymUTSA,https://open.spotify.com/track/1C9r7rRrg7Je4WhlymUTSA
"February 20, 2025 at 05:21PM",Ink of Dawn,Basicboy,58hRwiMXGNrQD9hUYbMCBq,https://open.spotify.com/track/58hRwiMXGNrQD9hUYbMCBq
"February 20, 2025 at 05:23PM",Autumn By Day,Raz-One,3LeUuH1mBJ5gDYy341G5F1,https://open.spotify.com/track/3LeUuH1mBJ5gDYy341G5F1
"February 20, 2025 at 05:25PM",Tarkwa,lorleaf,7GvpuOuUTrXDMihnd5lC4m,https://open.spotify.com/track/7GvpuOuUTrXDMihnd5lC4m
"February 20, 2025 at 05:27PM",Soothing Raindrops,ლBird,3xG8uvGqlHKrUsAXpQ8wuu,https://open.spotify.com/track/3xG8uvGqlHKrUsAXpQ8wuu
"February 20, 2025 at 05:30PM",Natural Midst,Illum Noyz,0T0Qw9dfYjTf6umYfjC5zf,https://open.spotify.com/track/0T0Qw9dfYjTf6umYfjC5zf
"February 20, 2025 at 05:31PM",I am the one,Gachagchi,4nBqZVtayOYC8dekWAGjqH,https://open.spotify.com/track/4nBqZVtayOYC8dekWAGjqH
"February 20, 2025 at 05:34PM",Friendly Faces,Oscar Hollis,0th7hewFkDGdoOR1N3QNBL,https://open.spotify.com/track/0th7hewFkDGdoOR1N3QNBL
"February 20, 2025 at 05:37PM",Baleari,Valhallz,2FzjrkecNKLDLGKYCyR0WF,https://open.spotify.com/track/2FzjrkecNKLDLGKYCyR0WF
"February 20, 2025 at 05:38PM",Isular,lorleaf,1XzURP8Kqghwdzw1Q3aABz,https://open.spotify.com/track/1XzURP8Kqghwdzw1Q3aABz
"February 20, 2025 at 05:40PM",Gorilla,Cyber Bloom,6n1SyuPgwVylTIT3XPzpFK,https://open.spotify.com/track/6n1SyuPgwVylTIT3XPzpFK
"February 20, 2025 at 05:41PM",Return Of The Cake,Cutecake,1G5x42yiOSj5cSpy5Ae1Vl,https://open.spotify.com/track/1G5x42yiOSj5cSpy5Ae1Vl
"February 20, 2025 at 05:43PM",kodak,Hype Right,7q8NJyn5JHHzfTwa1auiPH,https://open.spotify.com/track/7q8NJyn5JHHzfTwa1auiPH
"February 20, 2025 at 05:45PM",big buddha,Max Hayward,3ctgxH0ZpE50qscnZYBY1H,https://open.spotify.com/track/3ctgxH0ZpE50qscnZYBY1H
"February 20, 2025 at 05:46PM",Sunrise,Lou Vega,2KVNiKawbApJZVsB5FFREq,https://open.spotify.com/track/2KVNiKawbApJZVsB5FFREq
"February 20, 2025 at 05:48PM",Home,Chetco Effect,0UonbIWtyKbCZWUXVELmpK,https://open.spotify.com/track/0UonbIWtyKbCZWUXVELmpK
"February 20, 2025 at 05:50PM",Continuo,Wieland & Ulrich,6p3iLjuyLGL2hoF215WROz,https://open.spotify.com/track/6p3iLjuyLGL2hoF215WROz
"February 20, 2025 at 05:52PM",Remote,Bird Svensøn,5Fko2Xqz6c18Wb3sMxHhSF,https://open.spotify.com/track/5Fko2Xqz6c18Wb3sMxHhSF
"February 20, 2025 at 05:54PM",With your eyes!,Duos On Mars,1USmYJcOKa94oA58sRnOXJ,https://open.spotify.com/track/1USmYJcOKa94oA58sRnOXJ
"February 20, 2025 at 06:55PM",BRAZIL,Kyan,0d16iGBlngyLHsldWzvahM,https://open.spotify.com/track/0d16iGBlngyLHsldWzvahM
"February 20, 2025 at 06:57PM",Lugar Distante,DJ Lou,3pVax9HoXuooUIiSaiDRxL,https://open.spotify.com/track/3pVax9HoXuooUIiSaiDRxL
"February 20, 2025 at 07:04PM",Luxo No Morro,Veigh,1pUMlAh6i3Zb1wiv5Xmj8c,https://open.spotify.com/track/1pUMlAh6i3Zb1wiv5Xmj8c
"February 20, 2025 at 07:08PM",ANTI-ANTES,T-Rex,2vGtivisPxm14aTTgie6xB,https://open.spotify.com/track/2vGtivisPxm14aTTgie6xB
"February 20, 2025 at 07:11PM",eu vou ser rico,Teto,3RKxR4ylugvzHU0S8AhVaz,https://open.spotify.com/track/3RKxR4ylugvzHU0S8AhVaz
"February 20, 2025 at 07:14PM",desgraçadagostosamaldita,WIU,1Goev6cA7GPslY2CdxXzDG,https://open.spotify.com/track/1Goev6cA7GPslY2CdxXzDG
"February 20, 2025 at 07:17PM",Duvidosa,MC Caverinha,6LshoK7N0x5Um62W03yUul,https://open.spotify.com/track/6LshoK7N0x5Um62W03yUul
"February 20, 2025 at 07:20PM",O PREÇO,MC Cabelinho,3lIaXuKD47ioj7h7DXyjX8,https://open.spotify.com/track/3lIaXuKD47ioj7h7DXyjX8
"February 20, 2025 at 07:23PM",Rainha da Finesse,WIU,1JgAwzPyaXdaTZrjHSEntY,https://open.spotify.com/track/1JgAwzPyaXdaTZrjHSEntY
"February 20, 2025 at 07:28PM",Melhor Dia 7 - Sossego,Marcos Baroni,6P65f9BdtxqRaS39P8oIlW,https://open.spotify.com/track/6P65f9BdtxqRaS39P8oIlW
"February 20, 2025 at 07:30PM",ON,Alee,3TKDsrJkQhHZ7HDCLFrxFf,https://open.spotify.com/track/3TKDsrJkQhHZ7HDCLFrxFf
"February 20, 2025 at 07:33PM",Covardia,BIN,04yRKQeVouZn2gHCr1G6wU,https://open.spotify.com/track/04yRKQeVouZn2gHCr1G6wU
"February 20, 2025 at 07:36PM",DVD,Yunk Vino,0bdSnGHhbELTZ4kf7FGWPT,https://open.spotify.com/track/0bdSnGHhbELTZ4kf7FGWPT
"February 20, 2025 at 07:40PM",Amor de 1h,WIU,688p6uyAS8MBxWSfExaXx5,https://open.spotify.com/track/688p6uyAS8MBxWSfExaXx5
"February 20, 2025 at 07:41PM",Turma do Bairro (Interlúdio),Veigh,1dVpfF7fycdR2uO0BJwili,https://open.spotify.com/track/1dVpfF7fycdR2uO0BJwili
"February 20, 2025 at 07:44PM",O Meu Drip Brilha,Chico da Tina,1bwjsa9hVLGSXSJ6TuqEly,https://open.spotify.com/track/1bwjsa9hVLGSXSJ6TuqEly
"February 20, 2025 at 07:47PM",Detalhes,Veigh,5dkytCgrODAV4HzGy0Sl94,https://open.spotify.com/track/5dkytCgrODAV4HzGy0Sl94
"February 20, 2025 at 07:50PM",Healing,Slipp,7ww9dpRq9JazTQTbmQvt1F,https://open.spotify.com/track/7ww9dpRq9JazTQTbmQvt1F
"February 20, 2025 at 07:52PM",Magic Mattress Ride (ZzZ),PIÑA PINK,7wehqrmCqlEehtGoucPbKv,https://open.spotify.com/track/7wehqrmCqlEehtGoucPbKv
"February 20, 2025 at 07:54PM",down,lost in calabasas,27RAHiM4eikE8Sdt8Opzgn,https://open.spotify.com/track/27RAHiM4eikE8Sdt8Opzgn
"February 20, 2025 at 07:56PM",Floor 5,enix lee,2IEJDnXmqa2QEkcUureE1p,https://open.spotify.com/track/2IEJDnXmqa2QEkcUureE1p
"February 20, 2025 at 07:58PM",Continuo,Wieland & Ulrich,6p3iLjuyLGL2hoF215WROz,https://open.spotify.com/track/6p3iLjuyLGL2hoF215WROz
"February 20, 2025 at 08:00PM",Feierabend,gknister,2EPHmpDvT6pJYhbrALp7MK,https://open.spotify.com/track/2EPHmpDvT6pJYhbrALp7MK
"February 20, 2025 at 08:02PM",Back Home,Iassu,35zSSVL4TalqIepGdOSWkN,https://open.spotify.com/track/35zSSVL4TalqIepGdOSWkN
"February 20, 2025 at 08:04PM",Hope,Josa,798xA6Nh36kCeElGeuTHtq,https://open.spotify.com/track/798xA6Nh36kCeElGeuTHtq
"February 20, 2025 at 08:05PM",sheesh bloke,SLACER,2DvtuX7pLLwe5RWuqecuCX,https://open.spotify.com/track/2DvtuX7pLLwe5RWuqecuCX
"February 20, 2025 at 08:07PM",endless,okayokay,1DgFzDddCvohdbma1Mgeyp,https://open.spotify.com/track/1DgFzDddCvohdbma1Mgeyp
"February 20, 2025 at 08:09PM",Bump in the Night,Lenny B,5Vv6IXVTsKeewMT3hQRt75,https://open.spotify.com/track/5Vv6IXVTsKeewMT3hQRt75
"February 20, 2025 at 08:11PM",Green,Lueco,3CsPXJlujtqsIvJr4bRlRF,https://open.spotify.com/track/3CsPXJlujtqsIvJr4bRlRF
"February 20, 2025 at 08:13PM",Cravings,aunt,4zPbaRllPEdrihvG5zahkZ,https://open.spotify.com/track/4zPbaRllPEdrihvG5zahkZ
"February 20, 2025 at 08:15PM",fade.,Kupla,5uEL7YSVK9gB6SBlfG2Rvt,https://open.spotify.com/track/5uEL7YSVK9gB6SBlfG2Rvt
"February 20, 2025 at 08:16PM",Alchemy,A & C,2drG3ilWVsbPuEWzy879aF,https://open.spotify.com/track/2drG3ilWVsbPuEWzy879aF
"February 20, 2025 at 08:18PM",Moonlit Whispers,LiGe 力哥,7LhSuxt5h2I9Kfs4bkoiAN,https://open.spotify.com/track/7LhSuxt5h2I9Kfs4bkoiAN
"February 20, 2025 at 09:39PM",BRAZIL,Kyan,0d16iGBlngyLHsldWzvahM,https://open.spotify.com/track/0d16iGBlngyLHsldWzvahM
"February 20, 2025 at 09:43PM",Produto Proibido,BIN,7huTf7lpecdAOyS5EYRowk,https://open.spotify.com/track/7huTf7lpecdAOyS5EYRowk
"February 20, 2025 at 09:46PM",Ilusão,Filipe Ret,3QpkDyuXdjxhIyLyKtyC6O,https://open.spotify.com/track/3QpkDyuXdjxhIyLyKtyC6O
"February 20, 2025 at 09:50PM",POUQUINHO DA MINHA VIBE (feat. Japa),WIU,0f4QnSC3ObuKug2XIwMAVt,https://open.spotify.com/track/0f4QnSC3ObuKug2XIwMAVt
"February 20, 2025 at 09:52PM",Stripper,Jé,0fM8ZFrFyBYvd3rWvWdynT,https://open.spotify.com/track/0fM8ZFrFyBYvd3rWvWdynT
"February 20, 2025 at 09:54PM",Cartão Black,MC Caverinha,12YCtLHGk6tP6RbHDHflCs,https://open.spotify.com/track/12YCtLHGk6tP6RbHDHflCs
"February 20, 2025 at 09:59PM",Getting Married,C4C,2640vLhigFlqFwsXFPYSQH,https://open.spotify.com/track/2640vLhigFlqFwsXFPYSQH
"February 20, 2025 at 10:01PM",Kreate,Geórgia Neve,6gFVo9UQuTbLgpyhzI3OO8,https://open.spotify.com/track/6gFVo9UQuTbLgpyhzI3OO8
"February 20, 2025 at 10:03PM",Dance The Night,Analog Bow,40YoFnCDboRZe6lmoXcGvM,https://open.spotify.com/track/40YoFnCDboRZe6lmoXcGvM
"February 20, 2025 at 10:05PM",Roost - feat. Sleepy Ghost & Dead Pixel,Relaxo,6q2hww5sXMO5YfIIWV5Gy9,https://open.spotify.com/track/6q2hww5sXMO5YfIIWV5Gy9
"February 20, 2025 at 10:06PM",Macchiato,Dpsht,0wtXAu3sb3uJin9uzKB2XW,https://open.spotify.com/track/0wtXAu3sb3uJin9uzKB2XW
"February 20, 2025 at 10:08PM",Iphomea,Glorio,3criQrrbhxgsGsmzD1FIDb,https://open.spotify.com/track/3criQrrbhxgsGsmzD1FIDb
"February 20, 2025 at 10:11PM",Flow State,Poof Tricks,71XyPCA7lYpu2IH6OVGlvr,https://open.spotify.com/track/71XyPCA7lYpu2IH6OVGlvr
"February 20, 2025 at 10:13PM",Zodiac,LXXXVII,01tUhIL7bgA6UrByND0Cg3,https://open.spotify.com/track/01tUhIL7bgA6UrByND0Cg3
"February 20, 2025 at 10:15PM",artichoke,Touristique,14kvN9rugvU6WxI7hF8RGV,https://open.spotify.com/track/14kvN9rugvU6WxI7hF8RGV
